time pstate1 pstate2 pstate3 pstate4 surv treat
13.3183333333333 0 0.0576 0.861 0.0814 0.0576 1
13.32 0 0.0574 0.8612 0.0814 0.0574 1
13.3216666666667 0 0.0574 0.8612 0.0814 0.0574 1
13.3233333333333 0 0.0574 0.8612 0.0814 0.0574 1
13.325 0 0.0574 0.8612 0.0814 0.0574 1
13.3266666666667 0 0.0574 0.8612 0.0814 0.0574 1
13.3283333333333 0 0.0574 0.8612 0.0814 0.0574 1
13.33 0 0.0574 0.8612 0.0814 0.0574 1
13.3316666666667 0 0.0574 0.8612 0.0814 0.0574 1
13.3333333333333 0 0.0566 0.862 0.0814 0.0566 1
13.335 0 0.0566 0.862 0.0814 0.0566 1
13.3366666666667 0 0.0566 0.862 0.0814 0.0566 1
13.3383333333333 0 0.0566 0.862 0.0814 0.0566 1
13.34 0 0.0566 0.862 0.0814 0.0566 1
13.3416666666667 0 0.0562 0.8624 0.0814 0.0562 1
13.3433333333333 0 0.0562 0.8624 0.0814 0.0562 1
13.345 0 0.0562 0.8624 0.0814 0.0562 1
13.3466666666667 0 0.0562 0.8624 0.0814 0.0562 1
13.3483333333333 0 0.0558 0.8628 0.0814 0.0558 1
13.35 0 0.0558 0.8628 0.0814 0.0558 1
13.3516666666667 0 0.0558 0.8628 0.0814 0.0558 1
13.3533333333333 0 0.0558 0.8628 0.0814 0.0558 1
13.355 0 0.0558 0.8628 0.0814 0.0558 1
13.3566666666667 0 0.0558 0.8628 0.0814 0.0558 1
13.3583333333333 0 0.0558 0.8628 0.0814 0.0558 1
13.36 0 0.0558 0.8628 0.0814 0.0558 1
13.3616666666667 0 0.0556 0.863 0.0814 0.0556 1
13.3633333333333 0 0.0556 0.863 0.0814 0.0556 1
13.365 0 0.0556 0.863 0.0814 0.0556 1
13.3666666666667 0 0.0556 0.863 0.0814 0.0556 1
13.3683333333333 0 0.0554 0.8632 0.0814 0.0554 1
13.37 0 0.0554 0.8632 0.0814 0.0554 1
13.3716666666667 0 0.0554 0.8632 0.0814 0.0554 1
13.3733333333333 0 0.0554 0.8632 0.0814 0.0554 1
13.375 0 0.0554 0.8632 0.0814 0.0554 1
13.3766666666667 0 0.0554 0.8632 0.0814 0.0554 1
13.3783333333333 0 0.0554 0.8632 0.0814 0.0554 1
13.38 0 0.0554 0.8632 0.0814 0.0554 1
13.3816666666667 0 0.0554 0.8632 0.0814 0.0554 1
13.3833333333333 0 0.0552 0.8634 0.0814 0.0552 1
13.385 0 0.0552 0.8634 0.0814 0.0552 1
13.3866666666667 0 0.0552 0.8634 0.0814 0.0552 1
13.3883333333333 0 0.0552 0.8634 0.0814 0.0552 1
13.39 0 0.0552 0.8634 0.0814 0.0552 1
13.3916666666667 0 0.0552 0.8634 0.0814 0.0552 1
13.3933333333333 0 0.0552 0.8634 0.0814 0.0552 1
13.395 0 0.0552 0.8634 0.0814 0.0552 1
13.3966666666667 0 0.0552 0.8634 0.0814 0.0552 1
13.3983333333333 0 0.0552 0.8634 0.0814 0.0552 1
13.4 0 0.0552 0.8634 0.0814 0.0552 1
13.4016666666667 0 0.0552 0.8634 0.0814 0.0552 1
13.4033333333333 0 0.0552 0.8634 0.0814 0.0552 1
13.405 0 0.0552 0.8634 0.0814 0.0552 1
13.4066666666667 0 0.0552 0.8634 0.0814 0.0552 1
13.4083333333333 0 0.0552 0.8634 0.0814 0.0552 1
13.41 0 0.0552 0.8634 0.0814 0.0552 1
13.4116666666667 0 0.0552 0.8634 0.0814 0.0552 1
13.4133333333333 0 0.0552 0.8634 0.0814 0.0552 1
13.415 0 0.0552 0.8634 0.0814 0.0552 1
13.4166666666667 0 0.0544 0.8642 0.0814 0.0544 1
13.4183333333333 0 0.0544 0.8642 0.0814 0.0544 1
13.42 0 0.0544 0.8642 0.0814 0.0544 1
13.4216666666667 0 0.0544 0.8642 0.0814 0.0544 1
13.4233333333333 0 0.0544 0.8642 0.0814 0.0544 1
13.425 0 0.0544 0.8642 0.0814 0.0544 1
13.4266666666667 0 0.0544 0.8642 0.0814 0.0544 1
13.4283333333333 0 0.0544 0.8642 0.0814 0.0544 1
13.43 0 0.0544 0.8642 0.0814 0.0544 1
13.4316666666667 0 0.0544 0.8642 0.0814 0.0544 1
13.4333333333333 0 0.0544 0.8642 0.0814 0.0544 1
13.435 0 0.0544 0.8642 0.0814 0.0544 1
13.4366666666667 0 0.0544 0.8642 0.0814 0.0544 1
13.4383333333333 0 0.0542 0.8644 0.0814 0.0542 1
13.44 0 0.0542 0.8644 0.0814 0.0542 1
13.4416666666667 0 0.0542 0.8644 0.0814 0.0542 1
13.4433333333333 0 0.0542 0.8644 0.0814 0.0542 1
13.445 0 0.0542 0.8644 0.0814 0.0542 1
13.4466666666667 0 0.0542 0.8644 0.0814 0.0542 1
13.4483333333333 0 0.0542 0.8644 0.0814 0.0542 1
13.45 0 0.0542 0.8644 0.0814 0.0542 1
13.4516666666667 0 0.0542 0.8644 0.0814 0.0542 1
13.4533333333333 0 0.0542 0.8644 0.0814 0.0542 1
13.455 0 0.0542 0.8644 0.0814 0.0542 1
13.4566666666667 0 0.0542 0.8644 0.0814 0.0542 1
13.4583333333333 0 0.0542 0.8644 0.0814 0.0542 1
13.46 0 0.0542 0.8644 0.0814 0.0542 1
13.4616666666667 0 0.0542 0.8644 0.0814 0.0542 1
13.4633333333333 0 0.0542 0.8644 0.0814 0.0542 1
13.465 0 0.0542 0.8644 0.0814 0.0542 1
13.4666666666667 0 0.0538 0.8648 0.0814 0.0538 1
13.4683333333333 0 0.0538 0.8648 0.0814 0.0538 1
13.47 0 0.0538 0.8648 0.0814 0.0538 1
13.4716666666667 0 0.0538 0.8648 0.0814 0.0538 1
13.4733333333333 0 0.0538 0.8648 0.0814 0.0538 1
13.475 0 0.0538 0.8648 0.0814 0.0538 1
13.4766666666667 0 0.0538 0.8648 0.0814 0.0538 1
13.4783333333333 0 0.0538 0.8648 0.0814 0.0538 1
13.48 0 0.0538 0.8648 0.0814 0.0538 1
13.4816666666667 0 0.0538 0.8648 0.0814 0.0538 1
13.4833333333333 0 0.0538 0.8648 0.0814 0.0538 1
13.485 0 0.0538 0.8648 0.0814 0.0538 1
13.4866666666667 0 0.0538 0.8648 0.0814 0.0538 1
13.4883333333333 0 0.0538 0.8648 0.0814 0.0538 1
13.49 0 0.0538 0.8648 0.0814 0.0538 1
13.4916666666667 0 0.0538 0.8648 0.0814 0.0538 1
13.4933333333333 0 0.0538 0.8648 0.0814 0.0538 1
13.495 0 0.0538 0.8648 0.0814 0.0538 1
13.4966666666667 0 0.0538 0.8648 0.0814 0.0538 1
13.4983333333333 0 0.0538 0.8648 0.0814 0.0538 1
13.5 0 0.0534 0.8652 0.0814 0.0534 1
13.5016666666667 0 0.0534 0.8652 0.0814 0.0534 1
13.5033333333333 0 0.0534 0.8652 0.0814 0.0534 1
13.505 0 0.0534 0.8652 0.0814 0.0534 1
13.5066666666667 0 0.0534 0.8652 0.0814 0.0534 1
13.5083333333333 0 0.0534 0.8652 0.0814 0.0534 1
13.51 0 0.0534 0.8652 0.0814 0.0534 1
13.5116666666667 0 0.0534 0.8652 0.0814 0.0534 1
13.5133333333333 0 0.0534 0.8652 0.0814 0.0534 1
13.515 0 0.0532 0.8654 0.0814 0.0532 1
13.5166666666667 0 0.0532 0.8654 0.0814 0.0532 1
13.5183333333333 0 0.0532 0.8654 0.0814 0.0532 1
13.52 0 0.0532 0.8654 0.0814 0.0532 1
13.5216666666667 0 0.0532 0.8654 0.0814 0.0532 1
13.5233333333333 0 0.0532 0.8654 0.0814 0.0532 1
13.525 0 0.0532 0.8654 0.0814 0.0532 1
13.5266666666667 0 0.0532 0.8654 0.0814 0.0532 1
13.5283333333333 0 0.053 0.8656 0.0814 0.053 1
13.53 0 0.053 0.8656 0.0814 0.053 1
13.5316666666667 0 0.053 0.8656 0.0814 0.053 1
13.5333333333333 0 0.053 0.8656 0.0814 0.053 1
13.535 0 0.0528 0.8658 0.0814 0.0528 1
13.5366666666667 0 0.0528 0.8658 0.0814 0.0528 1
13.5383333333333 0 0.0528 0.8658 0.0814 0.0528 1
13.54 0 0.0528 0.8658 0.0814 0.0528 1
13.5416666666667 0 0.0526 0.866 0.0814 0.0526 1
13.5433333333333 0 0.0526 0.866 0.0814 0.0526 1
13.545 0 0.0526 0.866 0.0814 0.0526 1
13.5466666666667 0 0.0526 0.866 0.0814 0.0526 1
13.5483333333333 0 0.0526 0.866 0.0814 0.0526 1
13.55 0 0.0524 0.8662 0.0814 0.0524 1
13.5516666666667 0 0.0524 0.8662 0.0814 0.0524 1
13.5533333333333 0 0.0524 0.8662 0.0814 0.0524 1
13.555 0 0.0524 0.8662 0.0814 0.0524 1
13.5566666666667 0 0.0522 0.8664 0.0814 0.0522 1
13.5583333333333 0 0.0522 0.8664 0.0814 0.0522 1
13.56 0 0.0522 0.8664 0.0814 0.0522 1
13.5616666666667 0 0.0522 0.8664 0.0814 0.0522 1
13.5633333333333 0 0.0522 0.8664 0.0814 0.0522 1
13.565 0 0.0522 0.8664 0.0814 0.0522 1
13.5666666666667 0 0.0522 0.8664 0.0814 0.0522 1
13.5683333333333 0 0.0522 0.8664 0.0814 0.0522 1
13.57 0 0.052 0.8666 0.0814 0.052 1
13.5716666666667 0 0.052 0.8666 0.0814 0.052 1
13.5733333333333 0 0.052 0.8666 0.0814 0.052 1
13.575 0 0.052 0.8666 0.0814 0.052 1
13.5766666666667 0 0.052 0.8666 0.0814 0.052 1
13.5783333333333 0 0.052 0.8666 0.0814 0.052 1
13.58 0 0.052 0.8666 0.0814 0.052 1
13.5816666666667 0 0.052 0.8666 0.0814 0.052 1
13.5833333333333 0 0.0512 0.8674 0.0814 0.0512 1
13.585 0 0.0512 0.8674 0.0814 0.0512 1
13.5866666666667 0 0.0512 0.8674 0.0814 0.0512 1
13.5883333333333 0 0.0512 0.8674 0.0814 0.0512 1
13.59 0 0.0512 0.8674 0.0814 0.0512 1
13.5916666666667 0 0.051 0.8676 0.0814 0.051 1
13.5933333333333 0 0.051 0.8676 0.0814 0.051 1
13.595 0 0.051 0.8676 0.0814 0.051 1
13.5966666666667 0 0.051 0.8676 0.0814 0.051 1
13.5983333333333 0 0.0508 0.8678 0.0814 0.0508 1
13.6 0 0.0508 0.8678 0.0814 0.0508 1
13.6016666666667 0 0.0508 0.8678 0.0814 0.0508 1
13.6033333333333 0 0.0508 0.8678 0.0814 0.0508 1
13.605 0 0.0506 0.868 0.0814 0.0506 1
13.6066666666667 0 0.0506 0.868 0.0814 0.0506 1
13.6083333333333 0 0.0506 0.868 0.0814 0.0506 1
13.61 0 0.0506 0.868 0.0814 0.0506 1
13.6116666666667 0 0.0506 0.868 0.0814 0.0506 1
13.6133333333333 0 0.0506 0.868 0.0814 0.0506 1
13.615 0 0.0506 0.868 0.0814 0.0506 1
13.6166666666667 0 0.0506 0.868 0.0814 0.0506 1
13.6183333333333 0 0.0506 0.868 0.0814 0.0506 1
13.62 0 0.0506 0.868 0.0814 0.0506 1
13.6216666666667 0 0.0506 0.868 0.0814 0.0506 1
13.6233333333333 0 0.0506 0.868 0.0814 0.0506 1
13.625 0 0.0504 0.8682 0.0814 0.0504 1
13.6266666666667 0 0.0504 0.8682 0.0814 0.0504 1
13.6283333333333 0 0.0504 0.8682 0.0814 0.0504 1
13.63 0 0.0504 0.8682 0.0814 0.0504 1
13.6316666666667 0 0.0504 0.8682 0.0814 0.0504 1
13.6333333333333 0 0.0504 0.8682 0.0814 0.0504 1
13.635 0 0.0504 0.8682 0.0814 0.0504 1
13.6366666666667 0 0.0504 0.8682 0.0814 0.0504 1
13.6383333333333 0 0.0504 0.8682 0.0814 0.0504 1
13.64 0 0.0502 0.8684 0.0814 0.0502 1
13.6416666666667 0 0.0502 0.8684 0.0814 0.0502 1
13.6433333333333 0 0.0502 0.8684 0.0814 0.0502 1
13.645 0 0.0502 0.8684 0.0814 0.0502 1
13.6466666666667 0 0.0502 0.8684 0.0814 0.0502 1
13.6483333333333 0 0.0502 0.8684 0.0814 0.0502 1
13.65 0 0.0502 0.8684 0.0814 0.0502 1
13.6516666666667 0 0.0502 0.8684 0.0814 0.0502 1
13.6533333333333 0 0.0502 0.8684 0.0814 0.0502 1
13.655 0 0.0502 0.8684 0.0814 0.0502 1
13.6566666666667 0 0.0502 0.8684 0.0814 0.0502 1
13.6583333333333 0 0.0502 0.8684 0.0814 0.0502 1
13.66 0 0.0502 0.8684 0.0814 0.0502 1
13.6616666666667 0 0.0502 0.8684 0.0814 0.0502 1
13.6633333333333 0 0.0502 0.8684 0.0814 0.0502 1
13.665 0 0.0502 0.8684 0.0814 0.0502 1
13.6666666666667 0 0.05 0.8686 0.0814 0.05 1
13.6683333333333 0 0.05 0.8686 0.0814 0.05 1
13.67 0 0.05 0.8686 0.0814 0.05 1
13.6716666666667 0 0.05 0.8686 0.0814 0.05 1
13.6733333333333 0 0.05 0.8686 0.0814 0.05 1
13.675 0 0.05 0.8686 0.0814 0.05 1
13.6766666666667 0 0.05 0.8686 0.0814 0.05 1
13.6783333333333 0 0.05 0.8686 0.0814 0.05 1
13.68 0 0.05 0.8686 0.0814 0.05 1
13.6816666666667 0 0.05 0.8686 0.0814 0.05 1
13.6833333333333 0 0.05 0.8686 0.0814 0.05 1
13.685 0 0.05 0.8686 0.0814 0.05 1
13.6866666666667 0 0.05 0.8686 0.0814 0.05 1
13.6883333333333 0 0.05 0.8686 0.0814 0.05 1
13.69 0 0.05 0.8686 0.0814 0.05 1
13.6916666666667 0 0.05 0.8686 0.0814 0.05 1
13.6933333333333 0 0.05 0.8686 0.0814 0.05 1
13.695 0 0.05 0.8686 0.0814 0.05 1
13.6966666666667 0 0.05 0.8686 0.0814 0.05 1
13.6983333333333 0 0.05 0.8686 0.0814 0.05 1
13.7 0 0.05 0.8686 0.0814 0.05 1
13.7016666666667 0 0.05 0.8686 0.0814 0.05 1
13.7033333333333 0 0.05 0.8686 0.0814 0.05 1
13.705 0 0.05 0.8686 0.0814 0.05 1
13.7066666666667 0 0.05 0.8686 0.0814 0.05 1
13.7083333333333 0 0.05 0.8686 0.0814 0.05 1
13.71 0 0.05 0.8686 0.0814 0.05 1
13.7116666666667 0 0.05 0.8686 0.0814 0.05 1
13.7133333333333 0 0.05 0.8686 0.0814 0.05 1
13.715 0 0.05 0.8686 0.0814 0.05 1
13.7166666666667 0 0.0496 0.869 0.0814 0.0496 1
13.7183333333333 0 0.0494 0.8692 0.0814 0.0494 1
13.72 0 0.0494 0.8692 0.0814 0.0494 1
13.7216666666667 0 0.0494 0.8692 0.0814 0.0494 1
13.7233333333333 0 0.0492 0.8694 0.0814 0.0492 1
13.725 0 0.0492 0.8694 0.0814 0.0492 1
13.7266666666667 0 0.0492 0.8694 0.0814 0.0492 1
13.7283333333333 0 0.0492 0.8694 0.0814 0.0492 1
13.73 0 0.049 0.8696 0.0814 0.049 1
13.7316666666667 0 0.049 0.8696 0.0814 0.049 1
13.7333333333333 0 0.049 0.8696 0.0814 0.049 1
13.735 0 0.049 0.8696 0.0814 0.049 1
13.7366666666667 0 0.049 0.8696 0.0814 0.049 1
13.7383333333333 0 0.049 0.8696 0.0814 0.049 1
13.74 0 0.049 0.8696 0.0814 0.049 1
13.7416666666667 0 0.049 0.8696 0.0814 0.049 1
13.7433333333333 0 0.049 0.8696 0.0814 0.049 1
13.745 0 0.049 0.8696 0.0814 0.049 1
13.7466666666667 0 0.049 0.8696 0.0814 0.049 1
13.7483333333333 0 0.049 0.8696 0.0814 0.049 1
13.75 0 0.048 0.8706 0.0814 0.048 1
13.7516666666667 0 0.048 0.8706 0.0814 0.048 1
13.7533333333333 0 0.048 0.8706 0.0814 0.048 1
13.755 0 0.048 0.8706 0.0814 0.048 1
13.7566666666667 0 0.048 0.8706 0.0814 0.048 1
13.7583333333333 0 0.048 0.8706 0.0814 0.048 1
13.76 0 0.048 0.8706 0.0814 0.048 1
13.7616666666667 0 0.048 0.8706 0.0814 0.048 1
13.7633333333333 0 0.048 0.8706 0.0814 0.048 1
13.765 0 0.048 0.8706 0.0814 0.048 1
13.7666666666667 0 0.048 0.8706 0.0814 0.048 1
13.7683333333333 0 0.048 0.8706 0.0814 0.048 1
13.77 0 0.048 0.8706 0.0814 0.048 1
13.7716666666667 0 0.048 0.8706 0.0814 0.048 1
13.7733333333333 0 0.048 0.8706 0.0814 0.048 1
13.775 0 0.048 0.8706 0.0814 0.048 1
13.7766666666667 0 0.048 0.8706 0.0814 0.048 1
13.7783333333333 0 0.0478 0.8708 0.0814 0.0478 1
13.78 0 0.0478 0.8708 0.0814 0.0478 1
13.7816666666667 0 0.0478 0.8708 0.0814 0.0478 1
13.7833333333333 0 0.0478 0.8708 0.0814 0.0478 1
13.785 0 0.0476 0.871 0.0814 0.0476 1
13.7866666666667 0 0.0476 0.871 0.0814 0.0476 1
13.7883333333333 0 0.0476 0.871 0.0814 0.0476 1
13.79 0 0.0476 0.871 0.0814 0.0476 1
13.7916666666667 0 0.0476 0.871 0.0814 0.0476 1
13.7933333333333 0 0.0476 0.871 0.0814 0.0476 1
13.795 0 0.0476 0.871 0.0814 0.0476 1
13.7966666666667 0 0.0476 0.871 0.0814 0.0476 1
13.7983333333333 0 0.0476 0.871 0.0814 0.0476 1
13.8 0 0.0476 0.871 0.0814 0.0476 1
13.8016666666667 0 0.0476 0.871 0.0814 0.0476 1
13.8033333333333 0 0.0476 0.871 0.0814 0.0476 1
13.805 0 0.0476 0.871 0.0814 0.0476 1
13.8066666666667 0 0.0476 0.871 0.0814 0.0476 1
13.8083333333333 0 0.0476 0.871 0.0814 0.0476 1
13.81 0 0.0476 0.871 0.0814 0.0476 1
13.8116666666667 0 0.0476 0.871 0.0814 0.0476 1
13.8133333333333 0 0.0476 0.871 0.0814 0.0476 1
13.815 0 0.0476 0.871 0.0814 0.0476 1
13.8166666666667 0 0.0476 0.871 0.0814 0.0476 1
13.8183333333333 0 0.0476 0.871 0.0814 0.0476 1
13.82 0 0.0474 0.8712 0.0814 0.0474 1
13.8216666666667 0 0.0474 0.8712 0.0814 0.0474 1
13.8233333333333 0 0.0474 0.8712 0.0814 0.0474 1
13.825 0 0.0474 0.8712 0.0814 0.0474 1
13.8266666666667 0 0.0474 0.8712 0.0814 0.0474 1
13.8283333333333 0 0.0474 0.8712 0.0814 0.0474 1
13.83 0 0.0474 0.8712 0.0814 0.0474 1
13.8316666666667 0 0.0474 0.8712 0.0814 0.0474 1
13.8333333333333 0 0.0472 0.8714 0.0814 0.0472 1
13.835 0 0.0472 0.8714 0.0814 0.0472 1
13.8366666666667 0 0.0472 0.8714 0.0814 0.0472 1
13.8383333333333 0 0.0472 0.8714 0.0814 0.0472 1
13.84 0 0.0472 0.8714 0.0814 0.0472 1
13.8416666666667 0 0.0472 0.8714 0.0814 0.0472 1
13.8433333333333 0 0.0472 0.8714 0.0814 0.0472 1
13.845 0 0.0472 0.8714 0.0814 0.0472 1
13.8466666666667 0 0.0472 0.8714 0.0814 0.0472 1
13.8483333333333 0 0.0472 0.8714 0.0814 0.0472 1
13.85 0 0.0472 0.8714 0.0814 0.0472 1
13.8516666666667 0 0.0472 0.8714 0.0814 0.0472 1
13.8533333333333 0 0.0472 0.8714 0.0814 0.0472 1
13.855 0 0.0472 0.8714 0.0814 0.0472 1
13.8566666666667 0 0.0472 0.8714 0.0814 0.0472 1
13.8583333333333 0 0.0472 0.8714 0.0814 0.0472 1
13.86 0 0.0472 0.8714 0.0814 0.0472 1
13.8616666666667 0 0.0472 0.8714 0.0814 0.0472 1
13.8633333333333 0 0.0472 0.8714 0.0814 0.0472 1
13.865 0 0.0472 0.8714 0.0814 0.0472 1
13.8666666666667 0 0.0472 0.8714 0.0814 0.0472 1
13.8683333333333 0 0.047 0.8716 0.0814 0.047 1
13.87 0 0.047 0.8716 0.0814 0.047 1
13.8716666666667 0 0.047 0.8716 0.0814 0.047 1
13.8733333333333 0 0.047 0.8716 0.0814 0.047 1
13.875 0 0.047 0.8716 0.0814 0.047 1
13.8766666666667 0 0.047 0.8716 0.0814 0.047 1
13.8783333333333 0 0.047 0.8716 0.0814 0.047 1
13.88 0 0.047 0.8716 0.0814 0.047 1
13.8816666666667 0 0.047 0.8716 0.0814 0.047 1
13.8833333333333 0 0.047 0.8716 0.0814 0.047 1
13.885 0 0.047 0.8716 0.0814 0.047 1
13.8866666666667 0 0.047 0.8716 0.0814 0.047 1
13.8883333333333 0 0.047 0.8716 0.0814 0.047 1
13.89 0 0.047 0.8716 0.0814 0.047 1
13.8916666666667 0 0.047 0.8716 0.0814 0.047 1
13.8933333333333 0 0.047 0.8716 0.0814 0.047 1
13.895 0 0.047 0.8716 0.0814 0.047 1
13.8966666666667 0 0.047 0.8716 0.0814 0.047 1
13.8983333333333 0 0.047 0.8716 0.0814 0.047 1
13.9 0 0.047 0.8716 0.0814 0.047 1
13.9016666666667 0 0.047 0.8716 0.0814 0.047 1
13.9033333333333 0 0.0466 0.872 0.0814 0.0466 1
13.905 0 0.0466 0.872 0.0814 0.0466 1
13.9066666666667 0 0.0466 0.872 0.0814 0.0466 1
13.9083333333333 0 0.0466 0.872 0.0814 0.0466 1
13.91 0 0.0464 0.8722 0.0814 0.0464 1
13.9116666666667 0 0.0464 0.8722 0.0814 0.0464 1
13.9133333333333 0 0.0464 0.8722 0.0814 0.0464 1
13.915 0 0.0464 0.8722 0.0814 0.0464 1
13.9166666666667 0 0.0462 0.8724 0.0814 0.0462 1
13.9183333333333 0 0.0462 0.8724 0.0814 0.0462 1
13.92 0 0.0462 0.8724 0.0814 0.0462 1
13.9216666666667 0 0.0462 0.8724 0.0814 0.0462 1
13.9233333333333 0 0.0462 0.8724 0.0814 0.0462 1
13.925 0 0.0462 0.8724 0.0814 0.0462 1
13.9266666666667 0 0.0462 0.8724 0.0814 0.0462 1
13.9283333333333 0 0.0462 0.8724 0.0814 0.0462 1
13.93 0 0.0462 0.8724 0.0814 0.0462 1
13.9316666666667 0 0.0462 0.8724 0.0814 0.0462 1
13.9333333333333 0 0.0462 0.8724 0.0814 0.0462 1
13.935 0 0.0462 0.8724 0.0814 0.0462 1
13.9366666666667 0 0.0462 0.8724 0.0814 0.0462 1
13.9383333333333 0 0.0462 0.8724 0.0814 0.0462 1
13.94 0 0.0462 0.8724 0.0814 0.0462 1
13.9416666666667 0 0.0462 0.8724 0.0814 0.0462 1
13.9433333333333 0 0.0462 0.8724 0.0814 0.0462 1
13.945 0 0.0462 0.8724 0.0814 0.0462 1
13.9466666666667 0 0.0462 0.8724 0.0814 0.0462 1
13.9483333333333 0 0.0462 0.8724 0.0814 0.0462 1
13.95 0 0.0462 0.8724 0.0814 0.0462 1
13.9516666666667 0 0.0462 0.8724 0.0814 0.0462 1
13.9533333333333 0 0.0462 0.8724 0.0814 0.0462 1
13.955 0 0.0462 0.8724 0.0814 0.0462 1
13.9566666666667 0 0.0462 0.8724 0.0814 0.0462 1
13.9583333333333 0 0.046 0.8726 0.0814 0.046 1
13.96 0 0.046 0.8726 0.0814 0.046 1
13.9616666666667 0 0.046 0.8726 0.0814 0.046 1
13.9633333333333 0 0.046 0.8726 0.0814 0.046 1
13.965 0 0.046 0.8726 0.0814 0.046 1
13.9666666666667 0 0.0456 0.873 0.0814 0.0456 1
13.9683333333333 0 0.0456 0.873 0.0814 0.0456 1
13.97 0 0.0456 0.873 0.0814 0.0456 1
13.9716666666667 0 0.0456 0.873 0.0814 0.0456 1
13.9733333333333 0 0.0456 0.873 0.0814 0.0456 1
13.975 0 0.0456 0.873 0.0814 0.0456 1
13.9766666666667 0 0.0456 0.873 0.0814 0.0456 1
13.9783333333333 0 0.0456 0.873 0.0814 0.0456 1
13.98 0 0.0454 0.8732 0.0814 0.0454 1
13.9816666666667 0 0.0454 0.8732 0.0814 0.0454 1
13.9833333333333 0 0.0454 0.8732 0.0814 0.0454 1
13.985 0 0.0454 0.8732 0.0814 0.0454 1
13.9866666666667 0 0.0454 0.8732 0.0814 0.0454 1
13.9883333333333 0 0.0454 0.8732 0.0814 0.0454 1
13.99 0 0.0454 0.8732 0.0814 0.0454 1
13.9916666666667 0 0.0454 0.8732 0.0814 0.0454 1
13.9933333333333 0 0.0452 0.8734 0.0814 0.0452 1
13.995 0 0.0452 0.8734 0.0814 0.0452 1
13.9966666666667 0 0.0452 0.8734 0.0814 0.0452 1
13.9983333333333 0 0.0452 0.8734 0.0814 0.0452 1
14 0 0.0444 0.8742 0.0814 0.0444 1
14.0016666666667 0 0.0444 0.8742 0.0814 0.0444 1
14.0033333333333 0 0.0444 0.8742 0.0814 0.0444 1
14.005 0 0.0444 0.8742 0.0814 0.0444 1
14.0066666666667 0 0.0444 0.8742 0.0814 0.0444 1
14.0083333333333 0 0.0444 0.8742 0.0814 0.0444 1
14.01 0 0.0444 0.8742 0.0814 0.0444 1
14.0116666666667 0 0.0444 0.8742 0.0814 0.0444 1
14.0133333333333 0 0.0444 0.8742 0.0814 0.0444 1
14.015 0 0.0444 0.8742 0.0814 0.0444 1
14.0166666666667 0 0.0444 0.8742 0.0814 0.0444 1
14.0183333333333 0 0.0444 0.8742 0.0814 0.0444 1
14.02 0 0.0444 0.8742 0.0814 0.0444 1
14.0216666666667 0 0.0442 0.8744 0.0814 0.0442 1
14.0233333333333 0 0.0442 0.8744 0.0814 0.0442 1
14.025 0 0.0442 0.8744 0.0814 0.0442 1
14.0266666666667 0 0.0442 0.8744 0.0814 0.0442 1
14.0283333333333 0 0.044 0.8746 0.0814 0.044 1
14.03 0 0.044 0.8746 0.0814 0.044 1
14.0316666666667 0 0.044 0.8746 0.0814 0.044 1
14.0333333333333 0 0.044 0.8746 0.0814 0.044 1
14.035 0 0.0438 0.8748 0.0814 0.0438 1
14.0366666666667 0 0.0438 0.8748 0.0814 0.0438 1
14.0383333333333 0 0.0438 0.8748 0.0814 0.0438 1
14.04 0 0.0438 0.8748 0.0814 0.0438 1
14.0416666666667 0 0.0438 0.8748 0.0814 0.0438 1
14.0433333333333 0 0.0438 0.8748 0.0814 0.0438 1
14.045 0 0.0436 0.875 0.0814 0.0436 1
14.0466666666667 0 0.0436 0.875 0.0814 0.0436 1
14.0483333333333 0 0.0436 0.875 0.0814 0.0436 1
14.05 0 0.0436 0.875 0.0814 0.0436 1
14.0516666666667 0 0.0436 0.875 0.0814 0.0436 1
14.0533333333333 0 0.0436 0.875 0.0814 0.0436 1
14.055 0 0.0436 0.875 0.0814 0.0436 1
14.0566666666667 0 0.0436 0.875 0.0814 0.0436 1
14.0583333333333 0 0.0436 0.875 0.0814 0.0436 1
14.06 0 0.0436 0.875 0.0814 0.0436 1
14.0616666666667 0 0.0436 0.875 0.0814 0.0436 1
14.0633333333333 0 0.0436 0.875 0.0814 0.0436 1
14.065 0 0.0436 0.875 0.0814 0.0436 1
14.0666666666667 0 0.0436 0.875 0.0814 0.0436 1
14.0683333333333 0 0.0436 0.875 0.0814 0.0436 1
14.07 0 0.0434 0.8752 0.0814 0.0434 1
14.0716666666667 0 0.0434 0.8752 0.0814 0.0434 1
14.0733333333333 0 0.0434 0.8752 0.0814 0.0434 1
14.075 0 0.0434 0.8752 0.0814 0.0434 1
14.0766666666667 0 0.0434 0.8752 0.0814 0.0434 1
14.0783333333333 0 0.0434 0.8752 0.0814 0.0434 1
14.08 0 0.0434 0.8752 0.0814 0.0434 1
14.0816666666667 0 0.0434 0.8752 0.0814 0.0434 1
14.0833333333333 0 0.0432 0.8754 0.0814 0.0432 1
14.085 0 0.0432 0.8754 0.0814 0.0432 1
14.0866666666667 0 0.0432 0.8754 0.0814 0.0432 1
14.0883333333333 0 0.0432 0.8754 0.0814 0.0432 1
14.09 0 0.0432 0.8754 0.0814 0.0432 1
14.0916666666667 0 0.043 0.8756 0.0814 0.043 1
